week_start,week_end,trading_days,share_volume,avg_daily_volume,dollar_volume,avg_daily_notional,trade_count,consolidated_market_share_pct,lit_market_share_pct,wow_adv_pct,tape_a_pct,tape_b_pct,tape_c_pct
2026-07-06,2026-07-10,1,4797.0,4797.0,249631.155,249631.155,100.0,3.2025860369443454e-05,6.489219112964927e-05,,42.04711277882009,12.987283718991035,44.96560350218887
2026-07-13,2026-07-17,5,138374.0,27674.8,2702867.57,540573.514,628.0,0.00016160247087116528,0.0003261322255875637,476.918907650615,14.066948993307992,58.697443161287524,27.235607845404488
2026-07-20,2026-07-24,5,14847740.0,2969548.0,634688651.4519,126937730.29038,96361.0,0.018554717549079638,0.03807720085182489,10630.151618078542,35.46075699062619,22.938992735594777,41.60025027377904
2026-07-27,2026-07-31,5,49665990.0,9933198.0,1721904500.128,344380900.0256,282192.0,0.05368668296124918,0.1042059226543963,234.50201848900912,21.88056253383855,48.1649474821704,29.954489983991056
2026-08-03,2026-08-07,5,106391304.0,21278260.8,2320524326.7944,464104865.35888004,383780.0,0.11374185108108538,0.22583318581051678,114.21359767518982,14.742111817710216,65.1615944100093,20.096293772280486
2026-08-10,2026-08-14,5,74167056.0,14833411.2,1592734220.3402,318546844.06804,433302.0,0.0944335323759634,0.18961106889058915,-30.28842282072227,32.40451124283537,12.369172372164806,55.226316384999826
2026-08-17,2026-08-21,5,59347817.0,11869563.4,1485870013.856,297174002.7712,304218.0,0.07437526473083712,0.15060842440165972,-19.980891516039133,28.498857843414864,16.754631429830013,54.746510726755126
2026-08-24,2026-08-27,4,45815678.0,11453919.5,1141168454.5718,285292113.64295,230515.0,0.07676843872752359,0.1605115865501534,-3.501762331039071,25.98895076921049,24.326945461769657,49.684103769019856
